Level	Subject	Lemma	ZH	Definition	Example
P2	chinese	认真读题	认真读题	Phrase: 认真读题	{'en': "Use the phrase '认真读题' in a sentence.", 'zh': '在句子里用“认真读题”。'}
P2	chinese	认真阅读	read carefully	A useful phrase: 认真阅读.	{'en': 'Question: 认真阅读?', 'zh': '问题：read carefully？'}
P2	chinese	议论		Meaning of 议论.	{'en': "I can use '议论' in my answer.", 'zh': '我可以在答案里用“议论”。'}
P2	chinese	记叙		Meaning of 记叙.	{'en': "I can use '记叙' in my answer.", 'zh': '我可以在答案里用“记叙”。'}
P2	chinese	记叙文		Meaning of 记叙文.	{'en': "I can use '记叙文' in my answer.", 'zh': '我可以在答案里用“记叙文”。'}
P2	chinese	词性		Meaning of 词性.	{'en': "I can use '词性' in my answer.", 'zh': '我可以在答案里用“词性”。'}
P2	chinese	词语		Meaning of 词语.	{'en': "I can use '词语' in my answer.", 'zh': '我可以在答案里用“词语”。'}
P2	chinese	说明		Meaning of 说明.	{'en': "I can use '说明' in my answer.", 'zh': '我可以在答案里用“说明”。'}
P2	chinese	说明文		Meaning of 说明文.	{'en': "I can use '说明文' in my answer.", 'zh': '我可以在答案里用“说明文”。'}
P2	chinese	近义词		Meaning of 近义词.	{'en': "I can use '近义词' in my answer.", 'zh': '我可以在答案里用“近义词”。'}
P2	chinese	连词		Meaning of 连词.	{'en': "I can use '连词' in my answer.", 'zh': '我可以在答案里用“连词”。'}
P2	chinese	通知		Meaning of 通知.	{'en': "I can use '通知' in my answer.", 'zh': '我可以在答案里用“通知”。'}
P2	chinese	部首		Meaning of 部首.	{'en': "I can use '部首' in my answer.", 'zh': '我可以在答案里用“部首”。'}
P2	chinese	量词		Meaning of 量词.	{'en': "I can use '量词' in my answer.", 'zh': '我可以在答案里用“量词”。'}
P2	chinese	阅读		Meaning of 阅读.	{'en': "I can use '阅读' in my answer.", 'zh': '我可以在答案里用“阅读”。'}
P2	chinese	顺序		Meaning of 顺序.	{'en': "I can use '顺序' in my answer.", 'zh': '我可以在答案里用“顺序”。'}
P2	english	adjective	形容词	Meaning of adjective.	{'en': "I can use 'adjective' in my answer.", 'zh': '我可以在答案里用“形容词”。'}
P2	english	adverb	副词	Meaning of adverb.	{'en': "I can use 'adverb' in my answer.", 'zh': '我可以在答案里用“副词”。'}
P2	english	American	美式	Meaning of American.	{'en': "I can use 'American' in my answer.", 'zh': '我可以在答案里用“美式”。'}
P2	english	answer	答案	Meaning of answer.	{'en': "I can use 'answer' in my answer.", 'zh': '我可以在答案里用“答案”。'}
P2	english	answer in a sentence	用一句话回答	Phrase: answer in a sentence	{'en': "Use the phrase 'answer in a sentence' in a sentence.", 'zh': '在句子里用“用一句话回答”。'}
P2	english	answer the questions	回答问题	A useful phrase: answer the questions.	{'en': 'Question: answer the questions?', 'zh': '问题：回答问题？'}
P2	english	antonym	反义词	Meaning of antonym.	{'en': "I can use 'antonym' in my answer.", 'zh': '我可以在答案里用“反义词”。'}
P2	english	as a result	因此	A useful phrase: as a result.	{'en': 'Question: as a result?', 'zh': '问题：因此？'}
P2	english	at the same time	同时	A useful phrase: at the same time.	{'en': 'Question: at the same time?', 'zh': '问题：同时？'}
P2	english	because	因为	Meaning of because.	{'en': "I can use 'because' in my answer.", 'zh': '我可以在答案里用“因为”。'}
P2	english	because of	因为	A useful phrase: because of.	{'en': 'Question: because of?', 'zh': '问题：因为？'}
P2	english	beginning, middle, end	开头、中间、结尾	A useful phrase: beginning, middle, end.	{'en': 'Question: beginning, middle, end?', 'zh': '问题：开头、中间、结尾？'}
P2	english	British	英式	Meaning of British.	{'en': "I can use 'British' in my answer.", 'zh': '我可以在答案里用“英式”。'}
P2	english	carry out	执行	Meaning of carry out.	{'en': "We use the phrase 'carry out' in a question.", 'zh': '我们在问题里会用到短语“执行”。'}
P2	english	carry-out	（可查词典）	Meaning of carry-out.	{'en': "I can use 'carry-out' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	english	character	人物	Meaning of character.	{'en': "I can use 'character' in my answer.", 'zh': '我可以在答案里用“人物”。'}
P2	english	check your answer	检查答案	Phrase: check your answer	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -10	检查答案	Phrase: check your answer -10	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -12	检查答案	Phrase: check your answer -12	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -20	检查答案	Phrase: check your answer -20	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -23	检查答案	Phrase: check your answer -23	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -29	检查答案	Phrase: check your answer -29	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -3	检查答案	Phrase: check your answer -3	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -33	检查答案	Phrase: check your answer -33	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -35	检查答案	Phrase: check your answer -35	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -36	检查答案	Phrase: check your answer -36	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -6	检查答案	Phrase: check your answer -6	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer -9	检查答案	Phrase: check your answer -9	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your answer 3	检查答案	Phrase: check your answer 3	{'en': 'Remember to check your answer.', 'zh': '记得检查答案。'}
P2	english	check your work	检查作业	Phrase: check your work	{'en': "Use the phrase 'check your work' in a sentence.", 'zh': '在句子里用“检查作业”。'}
P2	english	choose the best answer	选择最佳答案	A useful phrase: choose the best answer.	{'en': 'Question: choose the best answer?', 'zh': '问题：选择最佳答案？'}
P2	english	circle the correct word	圈出正确词	A useful phrase: circle the correct word.	{'en': 'Question: circle the correct word?', 'zh': '问题：圈出正确词？'}
P2	english	circle the keywords	圈关键词	Phrase: circle the keywords	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	english	circle the keywords -11	圈关键词	Phrase: circle the keywords -11	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	english	circle the keywords -26	圈关键词	Phrase: circle the keywords -26	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	english	circle the keywords 2	圈关键词	Phrase: circle the keywords 2	{'en': 'Remember to circle the keywords.', 'zh': '记得圈关键词。'}
P2	english	compare	比较	Meaning of compare.	{'en': "I can use 'compare' in my answer.", 'zh': '我可以在答案里用“比较”。'}
P2	english	compare and contrast	比较和对照	Phrase: compare and contrast	{'en': "Use the phrase 'compare and contrast' in a sentence.", 'zh': '在句子里用“比较和对照”。'}
P2	english	contrast	对比	Meaning of contrast.	{'en': "I can use 'contrast' in my answer.", 'zh': '我可以在答案里用“对比”。'}
P2	english	describe	描述	Meaning of describe.	{'en': "I can use 'describe' in my answer.", 'zh': '我可以在答案里用“描述”。'}
P2	english	describe the picture	描述图片	A useful phrase: describe the picture.	{'en': 'Question: describe the picture?', 'zh': '问题：描述图片？'}
P2	english	detail	细节	Meaning of detail.	{'en': "I can use 'detail' in my answer.", 'zh': '我可以在答案里用“细节”。'}
P2	english	explain	解释	Meaning of explain.	{'en': "I can use 'explain' in my answer.", 'zh': '我可以在答案里用“解释”。'}
P2	english	explain your reasoning	解释理由	Phrase: explain your reasoning	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -14	解释理由	Phrase: explain your reasoning -14	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -2	解释理由	Phrase: explain your reasoning -2	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -21	解释理由	Phrase: explain your reasoning -21	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -22	解释理由	Phrase: explain your reasoning -22	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -27	解释理由	Phrase: explain your reasoning -27	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -28	解释理由	Phrase: explain your reasoning -28	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning -4	解释理由	Phrase: explain your reasoning -4	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	explain your reasoning 1	解释理由	Phrase: explain your reasoning 1	{'en': 'Remember to explain your reasoning.', 'zh': '记得解释理由。'}
P2	english	fact	事实	Meaning of fact.	{'en': "I can use 'fact' in my answer.", 'zh': '我可以在答案里用“事实”。'}
P2	english	fill in the blanks	填空	A useful phrase: fill in the blanks.	{'en': 'Question: fill in the blanks?', 'zh': '问题：填空？'}
P2	english	finally	最后	Meaning of finally.	{'en': "I can use 'finally' in my answer.", 'zh': '我可以在答案里用“最后”。'}
P2	english	find evidence	找证据	A useful phrase: find evidence.	{'en': 'Question: find evidence?', 'zh': '问题：找证据？'}
P2	english	first	首先	Meaning of first.	{'en': "I can use 'first' in my answer.", 'zh': '我可以在答案里用“首先”。'}
P2	english	first of all	首先	Phrase: first of all	{'en': "Use the phrase 'first of all' in a sentence.", 'zh': '在句子里用“首先”。'}
P2	english	first, next, then, finally	首先、然后、接着、最后	A useful phrase: first, next, then, finally.	{'en': 'Question: first, next, then, finally?', 'zh': '问题：首先、然后、接着、最后？'}
P2	english	for example	例如	A useful phrase: for example.	{'en': 'Question: for example?', 'zh': '问题：例如？'}
P2	english	future	（可查词典）	Meaning of future.	{'en': "I can use 'future' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	english	however	但是	Meaning of however.	{'en': "I can use 'however' in my answer.", 'zh': '我可以在答案里用“但是”。'}
P2	english	in the end	最后	Phrase: in the end	{'en': "Use the phrase 'in the end' in a sentence.", 'zh': '在句子里用“最后”。'}
P2	english	in your own words	用自己的话	A useful phrase: in your own words.	{'en': 'Question: in your own words?', 'zh': '问题：用自己的话？'}
P2	english	infer	推断	Meaning of infer.	{'en': "I can use 'infer' in my answer.", 'zh': '我可以在答案里用“推断”。'}
P2	english	look back	回顾	Meaning of look back.	{'en': "We use the phrase 'look back' in a question.", 'zh': '我们在问题里会用到短语“回顾”。'}
P2	english	look-back	（可查词典）	Meaning of look-back.	{'en': "I can use 'look-back' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	english	main idea	主旨	Meaning of main idea.	{'en': "We use the phrase 'main idea' in a question.", 'zh': '我们在问题里会用到短语“主旨”。'}
P2	english	main-idea	（可查词典）	Meaning of main-idea.	{'en': "I can use 'main-idea' in my answer.", 'zh': '我可以在答案里用“（可查词典）”。'}
P2	english	make a plan	制定计划	Phrase: make a plan	{'en': "Use the phrase 'make a plan' in a sentence.", 'zh': '在句子里用“制定计划”。'}
P2	english	match the pairs	连线配对	A useful phrase: match the pairs.	{'en': 'Question: match the pairs?', 'zh': '问题：连线配对？'}
P2	english	meaning	意思	Meaning of meaning.	{'en': "I can use 'meaning' in my answer.", 'zh': '我可以在答案里用“意思”。'}
P2	english	next	接着	Meaning of next.	{'en': "I can use 'next' in my answer.", 'zh': '我可以在答案里用“接着”。'}
P2	english	noun	名词	Meaning of noun.	{'en': "I can use 'noun' in my answer.", 'zh': '我可以在答案里用“名词”。'}
